iterations_s1_anneal,objective_s1_anneal,kl_s1_anneal,pp_s1_anneal,E_log_pxz_s1_anneal,ELBO_s1_anneal,kl_pct_obj_s1_anneal,objective_s1,kl_s1,pp_s1,E_log_pxz_s1,ELBO_s1,kl_pct_obj_s1,objective_s2,kl_s2,pp_s2,E_log_pxz_s2,ELBO_s2,kl_pct_obj_s2,objective_s3,kl_s3,pp_s3,E_log_pxz_s3,ELBO_s3,kl_pct_obj_s3,kl_s1_avg,kl_s1_anneal_avg,kl_s2_avg,kl_s3_avg,objective_s1_avg,objective_s1_anneal_avg,objective_s2_avg,objective_s3_avg,E_log_pxz_s1_avg,E_log_pxz_s1_anneal_avg,E_log_pxz_s2_avg,E_log_pxz_s3_avg,ELBO_s1_avg,ELBO_s1_anneal_avg,ELBO_s2_avg,ELBO_s3_avg,kl_pct_obj_s1_avg,kl_pct_obj_s1_anneal_avg,kl_pct_obj_s2_avg,kl_pct_obj_s3_avg
207000,-51.293198242200006,6.604151000980001,45.05834906021995,-44.68904724122,-51.293198242200006,0.12875295803931028,-52.1164794922,3.22510925293,47.89819941947487,-48.89137023927,-52.1164794922,0.06188271510957844,-90.716796875,17.2845263672,841.1153388625587,-36.7161352539,-54.0006616211,0.1905328115918445,-112.87154296899999,33.8197070312,4356.725807754425,-26.350611979266663,-60.170319010466656,0.2996300585745384,3.0705774841310025,6.508013773599665,16.70174645996333,32.83847395833333,-53.10620621744999,-52.52806835937336,-93.66048502605665,-117.93057812509988,-50.035628733318966,-46.02005458577366,-38.479369283046644,-28.364034722255564,-53.10620621744999,-52.52806835937336,-55.18111574301002,-61.2025086805889,0.057916897194627316,0.124074961356003,0.178710381465078,0.27930344614680663
208000,-56.707988281300004,6.67520935059,49.876383973356006,-50.03277893071,-56.707988281300004,0.11771197591206412,-57.29875,3.2981005859400003,51.94969086889492,-54.00064941406,-57.29875,0.0575597301152294,-101.90454101600001,17.28140625,1124.9308006128163,-42.311567383,-59.592973633,0.1695842606983201,-129.06125,34.1798535156,7315.185609874901,-31.627132161466665,-65.80698567706666,0.2648343597756879,3.0827452596030027,6.518790954589331,16.74336743164333,32.92814632161333,-53.19665380859665,-52.613623209636685,-93.82936100263,-118.14601725269989,-50.113908548993635,-46.09483225504732,-38.542996785493315,-28.405956977028897,-53.19665380859665,-52.613623209636685,-55.286364217136686,-61.33410329864223,0.05804443398010513,0.12408800777266217,0.1788444427732085,0.27956949175592094
209000,-54.130908203100006,6.496342773439999,49.677341931740465,-47.63456542966001,-54.130908203100006,0.12001170845066225,-54.7042871094,3.0367028808599996,51.77556199882714,-51.66758422854,-54.7042871094,0.05551124128145697,-95.9709765625,16.9414941406,1016.6954411438334,-39.51474121095,-56.45623535155,0.17652726634043414,-119.988261719,33.4881030273,5751.188109405664,-28.833386230566663,-62.32148925786666,0.27909482600661095,3.085567657471003,6.522449198404664,16.766916178386662,32.98057495117,-53.13062939453665,-52.55379215495002,-93.67153580731332,-117.88769075529989,-50.04506173706563,-46.03134295654532,-38.45230981446331,-28.302371934710006,-53.13062939453665,-52.55379215495002,-55.21922599285002,-61.28294688588001,0.058158882120037066,0.12428181212029427,0.17935493205515723,0.2805443478142951
210000,-50.2575537109,6.723858032230001,42.36701079002345,-43.53369567867,-50.2575537109,0.13378800868239857,-50.9819726563,3.15001037598,44.71775734663356,-47.83196228032,-50.9819726563,0.0617867495480433,-88.5013183594,17.5759741211,733.0332640688446,-35.46267211915,-53.03864624025,0.1985956192169334,-109.95625,35.024780273400005,3628.2840247719514,-24.977156575533332,-60.00193684893334,0.3185337829673166,3.09109404500367,6.529852132161332,16.809898600263327,33.10129329426667,-53.067252766933315,-52.49648437500002,-93.51651269533332,-117.60217122403323,-49.97615872192963,-45.96663224283866,-38.353307047534976,-28.166959309922227,-53.067252766933315,-52.49648437500002,-55.16320564779835,-61.268252604188895,0.05833743051699807,0.12457174977047004,0.18014685625982135,0.28233022935947144
211000,-50.9177148437,6.57916503906,45.98887927231719,-44.338549804639996,-50.9177148437,0.12921171068371373,-51.2963867188,3.07482849121,47.317073005492745,-48.22155822759,-51.2963867188,0.05994239921937977,-90.688828125,17.4030957031,914.8031281002063,-36.642866210950004,-54.045961914050004,0.19189900302948698,-111.448505859,34.3557421875,4357.2086207794255,-25.6975878905,-60.053330078,0.30826561489272414,3.09300095621767,6.530986490885331,16.83739676920666,33.17493424478666,-52.91800585938332,-52.35815934244669,-93.25711067710331,-117.14091373703322,-49.825004903165635,-45.82717285156132,-38.20985695394831,-27.988659830748894,-52.91800585938332,-52.35815934244669,-55.047253723155016,-61.16359407553556,0.058532022424072995,0.12491691860160209,0.18093162786763115,0.2840529308292657
212000,-52.62671875,6.49161499023,43.02314794756092,-46.135103759770004,-52.62671875,0.12335207560760189,-52.8654736328,3.11907958984,43.76368682050921,-49.74639404296,-52.8654736328,0.059000314865329986,-93.88194335940001,17.5354858398,821.1012408899704,-38.173228759800004,-55.7087145996,0.18678230565243453,-116.256191406,33.9277099609,4064.107131393597,-27.442827148366664,-61.370537109266664,0.29183572548333964,3.0976541748046693,6.526905293782332,16.87160005696666,33.23221923827334,-52.85469775391332,-52.31186376953003,-93.14509928387331,-116.91218001306655,-49.75704357910863,-45.78495847574766,-38.136749613453304,-27.89332025826445,-52.85469775391332,-52.31186376953003,-55.00834967042002,-61.12553949653779,0.058685194342671006,0.12494708504114788,0.18149851123486424,0.28506039895838586
213000,-54.6766210938,6.5203375244099995,49.328958787219456,-48.15628356939,-54.676621093799994,0.11925275179722776,-55.3887451172,3.1510308837900003,51.89833140029394,-52.23771423341,-55.3887451172,0.056889371245413954,-97.40501953129998,17.0697680664,1038.050207294063,-40.16762573244999,-57.23739379884999,0.17524526095818735,-123.282900391,34.335703125,6569.707742047015,-29.64906575533333,-63.984768880333334,0.27851148063601694,3.101698465983003,6.5286181640619985,16.897026896159993,33.316140869133335,-52.88397249349666,-52.34447347005335,-93.17082324220996,-116.93350846359989,-49.78227402751363,-45.81585530599133,-38.136898173024974,-27.872455864822225,-52.88397249349666,-52.34447347005335,-55.03392506918502,-61.18859673395557,0.05872883491691285,0.12490656373927761,0.18171498772105105,0.28569623942801936
214000,-50.9999316406,6.667241210939999,47.56837940978137,-44.332690429660005,-50.9999316406,0.1307303950508111,-51.34819335939999,3.1752697753900003,48.83961254047508,-48.17292358400999,-51.34819335939999,0.061838003786529004,-90.43872070309999,17.4230273438,942.7715396680769,-36.507846679649994,-53.930874023449995,0.19265008625008986,-111.37907226600001,34.3493066406,4603.690648044015,-25.676588541800005,-60.025895182400006,0.30840000676756935,3.1033658243813362,6.535218058267665,16.926545694989994,33.37384643554,-52.77539257813332,-52.24023339843668,-92.96679492189664,-116.55262174486656,-49.672026753751965,-45.70501534016899,-38.020124613453305,-27.726258436442226,-52.77539257813332,-52.24023339843668,-54.94667030844335,-61.10010487198224,0.05888233062110357,0.12528026244697293,0.18242775883336115,0.2871226477329568
215000,-48.9073095703,6.5418170166,44.442914809374564,-42.3654925537,-48.9073095703,0.1337594947274028,-49.3445507812,3.07348175049,45.976321558166866,-46.271069030709995,-49.3445507812,0.0622861430863604,-86.2541113281,17.4867529297,805.571907450563,-34.383679199199996,-51.87043212889999,0.20273529760433737,-106.84640625,34.5946240234,3980.221716935541,-24.083927408866668,-58.67855143226667,0.32377901361001554,3.106672454834003,6.537015808104998,16.96419637044666,33.45274161783,-52.67325911458999,-52.13585286458335,-92.76251790366662,-116.23352734383322,-49.56658665975596,-45.59883705647833,-37.899160766609974,-27.593595242001115,-52.67325911458999,-52.13585286458335,-54.86335713705668,-61.04633685983113,0.05906680680127074,0.1255831068600037,0.18328360170840757,0.2886877778213813
216000,-51.2611572266,6.648784790040001,43.76909257807973,-44.612372436559994,-51.26115722659999,0.1297041492966895,-51.654770507799995,3.22073669434,45.05773863430253,-48.43403381346,-51.654770507799995,0.0623511954980743,-90.917734375,17.4027050781,814.3386326207898,-36.75751464845,-54.16021972655,0.19141155680717545,-110.776943359,34.6529833984,3520.5760338027453,-25.374653320199997,-60.0276367186,0.3128176527321075,3.113209116618003,6.540259236653331,16.988573038739997,33.51725154621333,-52.62013476562999,-52.082969889323344,-92.6358876953333,-115.95227050786656,-49.506925649011954,-45.54271065266999,-37.82365732829665,-27.478339653884447,-52.62013476562999,-52.082969889323344,-54.812230367036676,-60.99559120009779,0.05925177028890095,0.12577427090492843,0.1837968711116343,0.28996691619592924
217000,-51.616010742200004,6.48477905273,45.95493121273885,-45.131231689470006,-51.616010742200004,0.12563502989641548,-52.6210546875,3.21847045898,49.510841772616814,-49.40258422852,-52.6210546875,0.061163168965226763,-91.7339550781,17.3019689941,900.2444177010193,-37.215993041999994,-54.517962036099995,0.18861030225252512,-113.04359375,33.7248193359,4371.729103982317,-26.43959147136667,-60.16441080726667,0.2983346354901248,3.11727842203767,6.539283325194999,17.010580403646664,33.53256176756666,-52.53343668620332,-51.98128857422001,-92.43815787762328,-115.54129720056656,-49.416158264165624,-45.442005249024994,-37.71378873698831,-27.33624514433334,-52.53343668620332,-51.98128857422001,-54.724369140635005,-60.868806911900016,0.05942148589496042,0.1259901038987012,0.18440405618017622,0.29106697777960117
218000,-48.3587109375,6.48368591309,42.46742374820348,-41.87502502441,-48.3587109375,0.13407482927883824,-48.862578125,3.07236572266,44.15899987154436,-45.790212402339996,-48.862578125,0.06287768350659455,-85.1723242188,17.2895654297,736.9394661920952,-33.94137939455,-51.23094482425,0.2029951112439373,-104.305527344,33.5365258789,3247.691756066528,-23.58966715503333,-57.12619303393333,0.3215220394629368,3.1166496073406695,6.537833394368333,17.032593505859996,33.56085262042999,-52.51312630208999,-51.95159570312668,-92.38431933595662,-115.41715722659988,-49.396476694749296,-45.41376230875833,-37.67586291504831,-27.285434868723335,-52.51312630208999,-51.95159570312668,-54.708456420908334,-60.84628748915335,0.05943458940104807,0.12604149804374915,0.18478362778186605,0.2916983279888623
219000,-58.1942675781,6.58976318359,53.68751785856828,-51.60450439451,-58.1942675781,0.1132373248747596,-58.9514794922,3.20065246582,56.5434213949881,-55.75082702638,-58.9514794922,0.054292996433507414,-103.83080078100001,17.3140637207,1220.2743520648435,-43.25836853015001,-60.57243225085001,0.16675267445176342,-131.648886719,33.8132568359,8191.687529660824,-32.61187662769999,-66.42513346359999,0.25684422921154837,3.1245383097333366,6.542268493652,17.062651041666662,33.60230932615666,-52.71816389974665,-52.14731119791667,-92.69964876302996,-115.82027604169988,-49.593625590013296,-45.60504270426466,-37.81849886068164,-27.405988905181115,-52.71816389974665,-52.14731119791667,-54.881149902348334,-61.00829823133778,0.059373161719798596,0.1257026935673743,0.1845449473708246,0.29117905344347456
220000,-52.194487304700004,6.55986328125,45.33106213163744,-45.63462402345,-52.194487304700004,0.125681151784382,-52.9804345703,3.25507446289,48.01069460224546,-49.72536010741,-52.9804345703,0.061439180129238574,-93.140703125,17.3491674805,903.2897178793004,-37.89576782225,-55.24493530275,0.18626837567692026,-113.687861328,34.2439257812,4054.083076884562,-26.48131184893333,-60.72523763013333,0.3012100446010072,3.1321880086266694,6.545785196939666,17.093546997069996,33.66379337563332,-52.66487483724665,-52.08567513021001,-92.56573079427996,-115.47699707033323,-49.532686828619966,-45.539889933270324,-37.736091898604975,-27.271067898233337,-52.66487483724665,-52.08567513021001,-54.829638895675004,-60.934861273866666,0.05957330671876697,0.12591110310447381,0.18511968644245771,0.29250890372708194
221000,-54.6037011719,6.66792114258,47.220702841339595,-47.93578002932,-54.6037011719,0.12211482004834183,-55.316079101599996,3.2082723999000002,49.65622863617178,-52.1078067017,-55.316079101599996,0.05799891192590333,-96.6800976562,17.3898339844,920.834621240296,-39.6451318359,-57.0349658203,0.17986984297677533,-120.127851562,34.4391162109,4820.393151332461,-28.562911783700002,-63.002027994600006,0.286687190048724,3.1363759460453355,6.547922485351333,17.118773193359992,33.71356827797665,-52.69280777995665,-52.11160058594,-92.59706477865329,-115.44714876303323,-49.556431833911304,-45.56367810058866,-37.739145792646646,-27.244526828352225,-52.69280777995665,-52.11160058594,-54.857918986006666,-60.958095106328884,0.05962044231210243,0.12589199347076843,0.1853243045900986,0.2929908938010135
222000,-55.2539501953,6.658830566410001,49.64376508788632,-48.59511962889,-55.2539501953,0.12051320390440452,-56.388378906199996,3.23736572266,53.787680054315864,-53.151013183539995,-56.388378906199996,0.057411931065534605,-99.1584375,17.6275476074,1105.0694112189944,-40.7654449463,-58.3929925537,0.17777153464524892,-123.55724609399999,34.9112597656,6197.869324817465,-29.548662109466665,-64.45992187506667,0.28255129398918605,3.138869557699002,6.548239054361999,17.14950447590999,33.76901586912332,-52.804188151049985,-52.21208675130333,-92.79008138021663,-115.65632975263321,-49.665318593350975,-45.663847696941325,-37.820288452153314,-27.295771294503336,-52.804188151049985,-52.21208675130333,-54.969792928063335,-61.06478716362666,0.059546904639784175,0.12566623765094906,0.18528594479611682,0.2929597144736906
223000,-51.6128759766,6.67534667969,48.955248972700254,-44.93752929691,-51.6128759766,0.12933491020179608,-52.0985644531,3.21204437256,50.78092939473315,-48.88652008054,-52.0985644531,0.06165322223900307,-90.7681445313,17.409077148399998,936.9965241254683,-36.67953369145,-54.08861083984999,0.19179721297923796,-111.10662109399999,34.429582519499995,4341.274242968111,-25.559012858166664,-59.988595377666655,0.30987876492411187,3.1426246846523354,6.549542399088665,17.170611083983324,33.80874039711666,-52.87056168620665,-52.29025618489666,-92.88245638021664,-115.68464843753321,-49.72793700155431,-45.740713785808,-37.855922648116646,-27.29196934680556,-52.87056168620665,-52.29025618489666,-55.0265337321,-61.100709743922216,0.05954017877413807,0.12548748614987756,0.18532446138857644,0.2932404145824973
224000,-50.0781982422,6.65943115234,46.88648219438971,-43.418767089860005,-50.0781982422,0.1329806459915368,-50.88809570310001,3.11278381348,49.8968268682084,-47.775311889620006,-50.88809570310001,0.06116919429725045,-88.50889648440001,17.6863513184,898.3231756793433,-35.411272583000006,-53.097623901400006,0.19982569008209564,-110.19548828100001,35.143222656300004,4754.308931849745,-25.0174218749,-60.160644531200006,0.31891707368893635,3.1451815795906692,6.5557227986653315,17.20691625976666,33.893392171206656,-52.75437158203998,-52.17302604166666,-92.62714029948998,-115.31889680993321,-49.60919000244931,-45.61730324300133,-37.71011201986165,-27.141834879575562,-52.75437158203998,-52.17302604166666,-54.91702827962833,-61.03522705078221,0.05971791419457605,0.12589367512464797,0.18623249258133232,0.2949017125424541
225000,-49.6600195313,6.5894152832,44.03842130076863,-43.070604248100004,-49.6600195313,0.13269054956868848,-50.131401367200006,3.1590798950200005,45.649422568764116,-46.972321472180006,-50.131401367200006,0.063015990155163,-87.20765625,17.562734375,770.411678251582,-34.8224609375,-52.3851953125,0.20138982206622486,-107.351855469,34.7272387695,3577.094140046367,-24.2082055665,-58.935444335999996,0.32348987931119816,3.1487086079923357,6.558243815103998,17.232177246093325,33.94250553383666,-52.74390966797664,-52.17394156901332,-92.61943587240665,-115.24983333336654,-49.59520105998431,-45.61569775390933,-37.69362931315665,-27.102442599843336,-52.74390966797664,-52.17394156901332,-54.92580655925,-61.044948133679995,0.05980090110703868,0.12594202110792882,0.18653913657553192,0.29555472152772544
226000,-51.0179296875,6.49625610352,43.59365257453097,-44.521673583980004,-51.0179296875,0.12733280521792048,-51.750541992200006,3.16044891357,46.02197060640299,-48.590093078630005,-51.750541992200006,0.06107083697879632,-90.4597558594,17.2515258789,806.9693377297165,-36.604114990250004,-53.85564086915001,0.19070940126915378,-111.378427734,34.5773095703,3793.7002143818986,-25.60037272123333,-60.17768229153333,0.31044889278630694,3.150971496582669,6.562700826008998,17.25759602864666,34.01534244789999,-52.650457356779974,-52.07717220052333,-92.41910058594999,-114.93293945313322,-49.49948586019731,-45.51447137451433,-37.58075227865165,-26.972532335077783,-52.650457356779974,-52.07717220052333,-54.83834830729833,-60.98787478297777,0.0599469964105582,0.12625319713788527,0.18719866521096326,0.2969710752732067
227000,-52.896503906199996,6.84934936523,43.97965021939042,-46.04715454097,-52.896503906199996,0.12948586124662936,-54.1140917969,3.4716912841800003,47.9818117365647,-50.64240051272,-54.1140917969,0.06415503187616799,-93.0603320312,17.7446105957,777.96077950634,-37.657860717750005,-55.40247131345001,0.1906785652747384,-116.013896484,34.8540722656,4018.0901444773785,-27.053274739466662,-61.90734700506667,0.3004301495071919,3.1633394571946685,6.573649800618331,17.289930745443325,34.07828629555665,-52.74012418620665,-52.130588704426664,-92.50632194011665,-115.01060026039987,-49.576784729011976,-45.55693890380834,-37.60819559733666,-26.977437988281117,-52.74012418620665,-52.130588704426664,-54.898126342779996,-61.05572428383777,0.06007564006198458,0.12633180851359596,0.18737229229184302,0.297319516342647
